0 Debra Circle,Riverside,CA,United States,36.60,33.7529,-116.0556,false,139,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,4,3
0200 Pleasure Street,Des Moines,IA,United States,105.22,41.6727,-93.5722,true,140,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,4,2
8083 Daystar Trail,Des Moines,IA,United States,114.54,41.5444,-93.6192,true,141,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",5,2
24 Victoria Terrace,Green Bay,WI,United States,47.36,44.5463,-88.1021,true,142,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",4,2
12 Oxford Alley,Tucson,AZ,United States,72.40,32.3366,-111.1771,false,143,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,2,2
17523 Shelley Lane,Kansas City,MO,United States,61.33,39.035,-94.3567,true,144,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",3,3
6869 Merry Road,Raleigh,NC,United States,47.48,35.7977,-78.6253,true,145,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",2,3
3899 Cambridge Alley,Waterbury,CT,United States,63.32,41.3657,-72.9275,false,146,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,2,2
42 Clemons Road,Anchorage,AK,United States,32.00,61.1901,-149.9361,true,147,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,2,1
066 Spenser Parkway,New York City,NY,United States,104.87,40.7808,-73.9772,true,148,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",5,3
4 Grasskamp Trail,Macon,GA,United States,87.48,32.8118,-83.565,true,149,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,4,1
2939 Center Trail,Daytona Beach,FL,United States,40.83,29.0838,-81.0336,false,150,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",3,3
02 La Follette Park,Colorado Springs,CO,United States,36.36,38.8247,-104.562,false,151,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",4,3
02538 Gulseth Park,Longview,TX,United States,60.40,32.5547,-94.7767,false,152,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",5,2
608 Summit Park,Berkeley,CA,United States,41.78,37.6802,-121.9215,true,153,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",3,2
272 Express Crossing,Pittsburgh,PA,United States,110.01,40.4181,-80.0526,false,154,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",5,1
1 Pierstorff Way,San Diego,CA,United States,52.22,32.8538,-117.1197,true,155,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",2,2
8294 Anhalt Junction,Nashville,TN,United States,117.61,36.0641,-86.7697,true,156,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,3,1
0741 Sachtjen Center,Miami,FL,United States,31.89,25.7559,-80.2013,true,157,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",1,2
6 Continental Road,Kansas City,KS,United States,64.91,39.0966,-94.7495,true,158,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",5,2
21727 Upham Alley,Baltimore,MD,United States,40.06,39.2856,-76.6899,true,159,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",2,2
30 Moland Avenue,Boston,MA,United States,107.11,42.3389,-70.9196,false,160,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",5,1
19831 Pankratz Way,Atlanta,GA,United States,27.65,33.9335,-84.3958,true,161,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",5,3
032 Thierer Lane,Erie,PA,United States,81.96,42.1827,-80.0649,false,162,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",4,1
540 Walton Place,Sacramento,CA,United States,89.40,38.3774,-121.4444,true,163,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2,1
9121 Springs Court,Irvine,CA,United States,24.04,33.7074,-117.8403,true,164,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,1,2
92 Waubesa Junction,Pittsburgh,PA,United States,45.88,40.4344,-80.0248,false,165,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",5,2
85 Lakewood Gardens Pass,Baton Rouge,LA,United States,89.74,30.5159,-91.0804,false,166,Fusce consequat. Nulla nisl. Nunc nisl.,3,2
8 Claremont Lane,Honolulu,HI,United States,24.09,21.2987,-157.6985,false,167,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",5,3
4 Green Court,Monroe,LA,United States,55.64,32.4968,-92.0756,false,168,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,3,3
17 Roth Center,New York City,NY,United States,72.89,40.7808,-73.9772,true,169,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,3,1
0 Milwaukee Place,Young America,MN,United States,48.39,45.0159,-93.4719,false,170,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",5,1
13 Ilene Parkway,Bethlehem,PA,United States,91.98,40.6278,-75.3928,true,171,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",3,2
6 Anniversary Court,Plano,TX,United States,63.30,33.0277,-96.6777,true,172,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",2,3
46983 Parkside Parkway,San Francisco,CA,United States,52.89,37.7786,-122.4892,true,173,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1,1
05 Dahle Park,Winston Salem,NC,United States,98.88,36.0275,-80.2073,true,174,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,4,2
08869 Beilfuss Avenue,Anderson,SC,United States,69.10,34.5271,-82.7087,true,175,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",5,3
0415 Reinke Junction,North Port,FL,United States,95.31,27.0459,-82.2491,true,176,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2,2
56 Arrowood Way,Chattanooga,TN,United States,63.20,35.0018,-85.3138,false,177,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1,2
1217 Forest Drive,San Jose,CA,United States,114.96,37.3894,-121.8868,true,178,In congue. Etiam justo. Etiam pretium iaculis justo.,4,2
08488 Debra Trail,Tampa,FL,United States,75.25,27.872,-82.4388,true,179,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,4,1
881 Ridgeway Pass,Chicago,IL,United States,108.50,41.8784,-87.633,false,180,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",5,1
1858 Helena Way,Boulder,CO,United States,40.26,40.0878,-105.3735,true,181,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",4,3
7718 Heffernan Drive,Carson City,NV,United States,58.49,39.1678,-119.7764,false,182,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1,1
25 Maple Point,Orange,CA,United States,110.45,33.7867,-117.8742,true,183,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,2,1
0182 Aberg Alley,Frederick,MD,United States,111.41,39.47,-77.3921,false,184,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2,3
7143 Toban Center,Fresno,CA,United States,41.04,36.7464,-119.6397,false,185,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1,2
07454 Veith Court,Austin,TX,United States,98.58,30.2107,-97.9427,true,186,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",5,3
9 Morrow Terrace,Evansville,IN,United States,50.40,37.9971,-87.575,true,187,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",3,1
999 Butterfield Point,Boulder,CO,United States,35.91,39.9807,-105.2531,true,188,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2,3
58 Valley Edge Court,Memphis,TN,United States,90.03,35.2017,-89.9715,true,189,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,4,2
248 Marcy Alley,Billings,MT,United States,54.39,45.9497,-108.599,false,190,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,5,2
68564 Warner Point,Largo,FL,United States,85.00,27.881,-82.7619,true,191,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",4,1
02156 Sutherland Court,Macon,GA,United States,50.08,32.8118,-83.565,true,192,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,1,1
571 Corry Street,Lake Worth,FL,United States,60.31,26.6104,-80.1683,true,193,Fusce consequat. Nulla nisl. Nunc nisl.,5,1
063 Ramsey Point,Columbus,OH,United States,99.96,40.081,-82.9383,true,194,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,5,1
79262 Elka Point,Orange,CA,United States,65.55,33.7867,-117.8742,false,195,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",5,3
9 Golf Terrace,Nashville,TN,United States,35.88,36.1114,-86.869,false,196,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",5,3
7 Morningstar Alley,Albany,NY,United States,45.47,42.6149,-73.9708,false,197,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",4,1
20769 Brentwood Alley,Charleston,SC,United States,63.67,32.7831,-79.937,true,198,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",2,2
88055 Thompson Plaza,Houston,TX,United States,39.05,29.6223,-95.26,false,199,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,3,1
88539 Arrowood Terrace,Louisville,KY,United States,45.64,38.189,-85.6768,false,200,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,4,1
0 Onsgard Plaza,Fort Lauderdale,FL,United States,108.49,26.0989,-80.1541,true,201,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",3,1
86 Bellgrove Lane,Miami,FL,United States,108.89,25.5584,-80.4582,false,202,Sed ante. Vivamus tortor. Duis mattis egestas metus.,3,1
08302 Doe Crossing Court,Saint Louis,MO,United States,40.86,38.6383,-90.4271,true,203,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",3,1
60 Rigney Way,Brooklyn,NY,United States,50.81,40.6794,-74.0014,true,204,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",5,3
27764 Nelson Parkway,Gainesville,FL,United States,64.93,29.6785,-82.3679,false,205,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2,3
684 Sage Court,Ann Arbor,MI,United States,52.92,42.2535,-83.8366,true,206,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",1,1
11 Northview Road,Las Cruces,NM,United States,24.81,32.3052,-106.7863,false,207,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",1,1
1799 2nd Center,Waterbury,CT,United States,24.34,41.5503,-72.9963,false,208,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,3,3
4 Eagle Crest Plaza,Birmingham,AL,United States,114.56,33.5446,-86.9292,false,209,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",3,1
3 Carioca Place,Aurora,CO,United States,32.38,39.6255,-104.7874,false,210,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,1,1
14 Prentice Way,Kansas City,MO,United States,84.66,39.035,-94.3567,false,211,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",4,2
9143 Corscot Junction,Reading,PA,United States,93.21,40.338,-75.978,true,212,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",1,1
98630 Fallview Terrace,Pensacola,FL,United States,64.63,30.4124,-87.2035,true,213,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1,2
86 Green Center,Dayton,OH,United States,82.75,39.7617,-84.1498,false,214,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,4,1
3451 Loeprich Park,New York City,NY,United States,66.93,40.7526,-73.9755,false,215,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1,1
92527 Mcguire Pass,Las Vegas,NV,United States,65.32,35.9279,-114.9721,false,216,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",5,2
09845 Dakota Parkway,Houston,TX,United States,108.97,29.834,-95.4342,true,217,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",5,2
592 Randy Hill,Orlando,FL,United States,110.93,28.5663,-81.2608,false,218,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1,2
37 Spaight Park,Punta Gorda,FL,United States,117.32,26.9668,-81.9545,false,219,Sed ante. Vivamus tortor. Duis mattis egestas metus.,2,1
39 Katie Plaza,Sacramento,CA,United States,60.00,38.5816,-121.4933,false,220,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",5,3
29 Walton Lane,Kansas City,MO,United States,57.09,39.1024,-94.5986,false,221,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,5,1
32 Crescent Oaks Drive,Houston,TX,United States,113.74,29.834,-95.4342,false,222,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",2,2
